thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
191,0,191,[np.float64(-0.39666666666666667)],[np.float64(0.15166666666666667)],[1],[0],[0],1.6768247,['target'],191,0,191,0,357.2276179,,5,357.2212906,357.2276179,357.2276179,0.007791,358.8981892,[np.float64(-0.39666666666666667)],[np.float64(0.15166666666666667)],[1],[0],[0],[1.6768247000291012],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
192,0,192,[np.float64(-0.21666666666666667)],[np.float64(-0.48)],[1],[0],[0],2.8062241,['target'],192,0,192,0,358.9271995,,5,358.9060025,358.9271995,358.9271995,0.0076599,361.7122778,[np.float64(-0.21666666666666667)],[np.float64(-0.48)],[1],[0],[0],[2.8062241000006907],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
193,0,193,[np.float64(-0.20666666666666667)],[np.float64(0.18666666666666668)],[1],[0],[0],2.5021639,['target'],193,0,193,0,361.7429687,,10,361.7267537,361.7429687,361.7429687,0.0144026,364.2289893,[np.float64(-0.20666666666666667)],[np.float64(0.18666666666666668)],[1],[0],[0],[2.502163900004234],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
194,0,194,[np.float64(0.16333333333333333)],[np.float64(-0.325)],[1],[0],[0],1.8410204,['target'],194,0,194,0,364.2584674,,5,364.2370103,364.2584674,364.2584674,0.0078549,366.0780833,[np.float64(0.16333333333333333)],[np.float64(-0.325)],[1],[0],[0],[1.8410203999956138],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
195,0,195,[np.float64(-0.455)],[np.float64(-0.42333333333333334)],[1],[0],[0],3.374851,[None],195,0,195,0,366.1075013,,5,366.0856713,366.1075013,366.1075013,0.0075195,369.4605801,[np.float64(-0.455)],[np.float64(-0.42333333333333334)],[1],[0],[0],[3.3748510000295937],[None],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
196,0,196,[np.float64(-0.4583333333333333)],[np.float64(-0.3883333333333333)],[1],[0],[0],1.1077066,['target'],196,0,196,0,369.4892443,,5,369.4680444,369.4892443,369.4892443,0.0073781,370.5758216,[np.float64(-0.4583333333333333)],[np.float64(-0.3883333333333333)],[1],[0],[0],[1.1077065999852493],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
197,0,197,[np.float64(-0.24333333333333335)],[np.float64(-0.23833333333333334)],[1],[0],[0],2.2688264,['target'],197,0,197,0,370.6060831,,10,370.5900148,370.6060831,370.6060831,0.0141202,372.8588904,[np.float64(-0.24333333333333335)],[np.float64(-0.23833333333333334)],[1],[0],[0],[2.268826400046237],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
198,0,198,[np.float64(-0.03)],[np.float64(-0.25)],[1],[0],[0],1.5663737,['target'],198,0,198,0,372.8878162,,10,372.8732175,372.8878162,372.8878162,0.0142402,374.4396385,[np.float64(-0.03)],[np.float64(-0.25)],[1],[0],[0],[1.5663736999849789],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
199,0,199,[np.float64(-0.18166666666666667)],[np.float64(-0.4533333333333333)],[1],[0],[0],2.7847296,['target'],199,0,199,0,374.4706593,,10,374.4545846,374.4706593,374.4706593,0.0148599,377.2393637,[np.float64(-0.18166666666666667)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.7847296000109054],['target'],participant 1,1,2025-10-01_19h23.32.185,untitled,,2025.1.1,60.17299737,2025-10-01 19h23.42.197733 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,5,1.872727668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,1.874667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SLOPE,0.00038795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.39 m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
