delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,261,9,21,space,0.4258764,None,400,1,[2.051538600004278],[2.0515529999975115],21,9,261,5,3036.823748,,3036.810766,3036.823748,3037.824097,3037.824097,3037.824097,3038.257513,space,0.4258764,None,3038.258371,3038.956583,3039.271937,3039.257598,3039.258128,3039.271937,3039.271937,3039.271937,3041.323948,400,1,[2.051538600004278],[2.0515529999975115],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,262,10,21,space,0.5673902,None,300,1,[36.43609239999205],[36.43610950000584],21,10,262,10,3041.338715,,3041.324293,3041.338715,3042.339054,3042.339054,3042.339054,3042.923402,space,0.5673902,None,3042.924417,3043.338226,3043.653244,3043.63751,3043.638144,3043.653244,3043.653244,3043.653244,3080.08985,300,1,[36.43609239999205],[36.43610950000584],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,263,11,21,space,32.7279232,None,150,1,[9.214663599967025],[9.214677699957974],21,11,263,11,3080.106072,,3080.090227,3080.106072,3081.104939,3081.104939,3081.104939,3113.8421,space,32.7279232,None,3113.843837,3114.541303,3114.856643,3114.83788,3114.838996,3114.856643,3114.856643,3114.856643,3124.071932,150,1,[9.214663599967025],[9.214677699957974],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,264,0,22,space,0.6261951,None,200,1,[6.929080700036138],[6.929103499976918],22,0,264,3,3124.086714,,3124.072268,3124.086714,3125.088489,3125.088489,3125.088489,3125.720036,space,0.6261951,None,3125.720954,3125.819698,3126.138965,3126.116694,3126.117446,3126.138965,3126.138965,3126.138965,3133.068571,200,1,[6.929080700036138],[6.929103499976918],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,265,1,22,space,0.3436304,None,100,1,[3.002591799944639],[3.0026070999447256],22,1,265,6,3133.082333,,3133.068941,3133.082333,3134.083036,3134.083036,3134.083036,3134.43303,space,0.3436304,None,3134.434019,3134.532848,3134.847747,3134.827064,3134.827825,3134.847747,3134.847747,3134.847747,3137.850832,100,1,[3.002591799944639],[3.0026070999447256],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,266,2,22,space,0.3514027,None,100,1,[2.0344780000159517],[2.034491700003855],22,2,266,9,3137.863429,,3137.851227,3137.863429,3138.863611,3138.863611,3138.863611,3139.215696,space,0.3514027,None,3139.216839,3139.314847,3139.64582,3139.616633,3139.617326,3139.64582,3139.64582,3139.64582,3141.680791,100,1,[2.0344780000159517],[2.034491700003855],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,267,3,22,space,0.3368731,None,250,1,[3.5997201999416575],[3.5997380999615416],22,3,267,11,3141.6957,,3141.681186,3141.6957,3142.695963,3142.695963,3142.695963,3143.046183,space,0.3368731,None,3143.047306,3143.762237,3144.077204,3144.056219,3144.056915,3144.077204,3144.077204,3144.077204,3147.677467,250,1,[3.5997201999416575],[3.5997380999615416],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,268,4,22,space,233.3866066,None,100,1,[6.565638000029139],[6.565653400029987],22,4,268,7,3147.69319,,3147.677879,3147.69319,3148.693868,3148.693868,3148.693868,3382.094392,space,233.3866066,None,3382.095459,3382.494099,3382.824655,3382.808979,3382.809609,3382.824655,3382.824655,3382.824655,3389.39079,100,1,[6.565638000029139],[6.565653400029987],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,269,5,22,space,0.3852023,None,200,1,[2.386188199976459],[2.3862049999879673],22,5,269,0,3389.4059,,3389.391158,3389.4059,3390.405932,3390.405932,3390.405932,3390.806321,space,0.3852023,None,3390.807296,3390.905658,3391.237416,3391.20834,3391.209203,3391.237416,3391.237416,3391.237416,3393.624086,200,1,[2.386188199976459],[2.3862049999879673],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,270,6,22,space,0.326467,None,400,1,[1.9004099000012502],[1.9004258000059053],22,6,270,8,3393.63759,,3393.624432,3393.63759,3394.637045,3394.637045,3394.637045,3394.970471,space,0.326467,None,3394.971646,3395.67002,3395.984817,3395.968759,3395.969437,3395.984817,3395.984817,3395.984817,3397.885696,400,1,[1.9004099000012502],[1.9004258000059053],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,271,7,22,space,0.3476315,None,400,1,[2.1506901000393555],[2.1507053000386804],22,7,271,2,3397.901476,,3397.886018,3397.901476,3398.886026,3398.886026,3398.90237,3399.238408,space,0.3476315,None,3399.239495,3399.951103,3400.266885,3400.245899,3400.246717,3400.266885,3400.266885,3400.266885,3402.418057,400,1,[2.1506901000393555],[2.1507053000386804],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,272,8,22,space,0.3324783,None,200,1,[2.5008173000533134],[2.500831500045024],22,8,272,1,3402.433023,,3402.418459,3402.433023,3403.43412,3403.43412,3403.43412,3403.769047,space,0.3324783,None,3403.76995,3404.182835,3404.497985,3404.481054,3404.481772,3404.497985,3404.497985,3404.497985,3406.999349,200,1,[2.5008173000533134],[2.500831500045024],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,273,9,22,space,0.0803242,None,150,1,[2.818246499984525],[2.81826099997852],22,9,273,10,3407.014596,,3406.999676,3407.014596,3408.014445,3408.014445,3408.014445,3408.09953,space,0.0803242,None,3408.100687,3408.514528,3408.846446,3408.815891,3408.816648,3408.846446,3408.846446,3408.846446,3411.665258,150,1,[2.818246499984525],[2.81826099997852],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,274,10,22,space,0.2920561,None,200,1,[3.0177073000231758],[3.0177238000323996],22,10,274,4,3411.67855,,3411.665583,3411.67855,3412.67898,3412.67898,3412.67898,3412.979448,space,0.2920561,None,3412.984408,3413.380039,3413.693302,3413.678193,3413.678772,3413.693302,3413.693302,3413.693302,3416.711568,200,1,[3.0177073000231758],[3.0177238000323996],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,275,11,22,space,0.3629265,None,250,1,[2.551189300022088],[2.551198899978772],22,11,275,5,3416.727506,,3416.711949,3416.727506,3417.727931,3417.727931,3417.727931,3418.097281,space,0.3629265,None,3418.098631,3418.810763,3419.124847,3419.106846,3419.107883,3419.124847,3419.124847,3419.124847,3421.676399,250,1,[2.551189300022088],[2.551198899978772],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,276,0,23,space,0.3699714,None,100,1,[2.0679201999446377],[2.0679382999660447],23,0,276,0,3421.690777,,3421.676645,3421.690777,3422.691626,3422.691626,3422.691626,3423.076507,space,0.3699714,None,3423.077933,3423.175821,3423.489006,3423.473976,3423.474593,3423.489006,3423.489006,3423.489006,3425.557506,100,1,[2.0679201999446377],[2.0679382999660447],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,277,1,23,space,0.2689809,None,140,1,[2.46749449998606],[2.467510599992238],23,1,277,10,3425.573121,,3425.557937,3425.573121,3426.57336,3426.57336,3426.57336,3426.857843,space,0.2689809,None,3426.859085,3427.273827,3427.587281,3427.571093,3427.57163,3427.587281,3427.587281,3427.587281,3430.055273,140,1,[2.46749449998606],[2.467510599992238],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,278,2,23,space,0.3012606,None,200,1,[2.7667083999840543],[2.766722899978049],23,2,278,5,3430.070758,,3430.055689,3430.070758,3431.055569,3431.055569,3431.072062,3431.371458,space,0.3012606,None,3431.372547,3432.071178,3432.386026,3432.365756,3432.366299,3432.386026,3432.386026,3432.386026,3435.153266,200,1,[2.7667083999840543],[2.766722899978049],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,279,3,23,space,0.4301479,None,150,1,[3.6656278999289498],[3.6656407999107614],23,3,279,2,3435.168575,,3435.153601,3435.168575,3436.1522,3436.1522,3436.168459,3436.587493,space,0.4301479,None,3436.588533,3437.287041,3437.617741,3437.590068,3437.590809,3437.617741,3437.617741,3437.617741,3441.283832,150,1,[3.6656278999289498],[3.6656407999107614],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,280,4,23,space,4.1190901,None,300,1,[2.349968400085345],[2.3499826000770554],23,4,280,11,3441.298846,,3441.284147,3441.298846,3442.282867,3442.282867,3442.299494,3446.416016,space,4.1190901,None,3446.417337,3447.115275,3447.446473,3447.413853,3447.414405,3447.446473,3447.446473,3447.446473,3449.796954,300,1,[2.349968400085345],[2.3499826000770554],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,281,5,23,space,0.23648,None,140,1,[2.384571300004609],[2.384584699990228],23,5,281,7,3449.812033,,3449.797313,3449.812033,3450.813352,3450.813352,3450.813352,3451.0642,space,0.23648,None,3451.065282,3451.479023,3451.794482,3451.778437,3451.779431,3451.794482,3451.794482,3451.794482,3454.179541,140,1,[2.384571300004609],[2.384584699990228],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,282,6,23,space,0.3986121,None,100,1,[2.100369599997066],[2.100383899989538],23,6,282,6,3454.194155,,3454.179931,3454.194155,3455.195348,3455.195348,3455.195348,3455.596102,space,0.3986121,None,3455.597305,3455.710237,3456.026013,3456.005715,3456.006419,3456.026013,3456.026013,3456.026013,3458.126857,100,1,[2.100369599997066],[2.100383899989538],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,283,7,23,space,1.8612118,None,120,1,[2.8333035999676213],[2.833320699981414],23,7,283,3,3458.142524,,3458.127224,3458.142524,3459.142997,3459.142997,3459.142997,3461.009018,space,1.8612118,None,3461.010046,3461.109916,3461.424069,3461.409162,3461.409716,3461.424069,3461.424069,3461.424069,3464.257907,120,1,[2.8333035999676213],[2.833320699981414],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,284,8,23,space,0.3528862,None,250,1,[2.7182242999551818],[2.718238699948415],23,8,284,8,3464.272981,,3464.25831,3464.272981,3465.273488,3465.273488,3465.273488,3465.641103,space,0.3528862,None,3465.642258,3466.355916,3466.670464,3466.653837,3466.654382,3466.670464,3466.670464,3466.670464,3469.389141,250,1,[2.7182242999551818],[2.718238699948415],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
